5.981551815095847990e-01,5.638906860351562500e+02
6.038231813005737747e-01,7.661785888671875000e+02
6.094911810915627504e-01,7.815579223632812500e+02
6.151591808825518370e-01,7.740905761718750000e+02
6.208271806735408127e-01,7.847507934570312500e+02
6.264951804645297884e-01,7.852428588867187500e+02
6.321631802555186530e-01,7.848783569335937500e+02
6.378311800465077397e-01,7.947229003906250000e+02
6.434991798374967154e-01,7.921207885742187500e+02
6.491671796284856910e-01,7.773306884765625000e+02
6.548351794194746667e-01,7.770004882812500000e+02
6.605031792104637534e-01,7.796038818359375000e+02
6.661711790014526180e-01,7.806640625000000000e+02
6.718391787924415937e-01,7.809341430664062500e+02
6.775071785834305693e-01,7.798563232421875000e+02
6.831751783744196560e-01,7.803220825195312500e+02
6.888431781654086317e-01,7.783032836914062500e+02
6.945111779563976073e-01,7.799171752929687500e+02
7.001791777473864720e-01,7.782468261718750000e+02
7.058471775383755586e-01,7.744085693359375000e+02
7.115151773293645343e-01,7.708035888671875000e+02
7.171831771203535100e-01,7.698610839843750000e+02
7.228511769113424856e-01,7.729306030273437500e+02
7.285191767023315723e-01,7.727388305664062500e+02
7.341871764933204370e-01,7.712478637695312500e+02
7.398551762843094126e-01,7.686159057617187500e+02
7.455231760752983883e-01,7.676873168945312500e+02
7.511911758662873639e-01,7.660706787109375000e+02
7.568591756572764506e-01,7.673264160156250000e+02
7.625271754482654263e-01,7.647791748046875000e+02
7.681951752392544019e-01,7.633845214843750000e+02
7.738631750302433776e-01,7.629371948242187500e+02
7.795311748212323533e-01,7.628251953125000000e+02
7.851991746122213289e-01,7.616631469726562500e+02
7.908671744032103046e-01,7.596154174804687500e+02
7.965351741941992803e-01,7.585270385742187500e+02
8.022031739851883669e-01,7.568122558593750000e+02
8.078711737761772316e-01,7.559369506835937500e+02
8.135391735671662072e-01,7.543703002929687500e+02
8.192071733581552939e-01,7.545819091796875000e+02
8.248751731491442696e-01,7.535862426757812500e+02
8.305431729401332452e-01,7.526012573242187500e+02
8.362111727311222209e-01,7.513954467773437500e+02
8.418791725221110855e-01,7.510843505859375000e+02
8.475471723131001722e-01,7.535636596679687500e+02
8.532151721040891479e-01,7.537490234375000000e+02
8.588831718950781235e-01,7.574008178710937500e+02
8.645511716860672102e-01,7.564457397460937500e+02
8.702191714770560749e-01,7.500750122070312500e+02
8.758871712680450505e-01,7.483272705078125000e+02
8.815551710590340262e-01,7.458215942382812500e+02
8.872231708500230019e-01,7.446204833984375000e+02
8.928911706410120885e-01,7.437148437500000000e+02
8.985591704320010642e-01,7.440598144531250000e+02
9.042271702229900399e-01,7.434805297851562500e+02
9.098951700139790155e-01,7.438919067382812500e+02
9.155631698049678802e-01,7.438259887695312500e+02
9.212311695959569668e-01,7.426052246093750000e+02
9.268991693869459425e-01,7.421304931640625000e+02
9.325671691779349182e-01,7.393636474609375000e+02
9.382351689689240049e-01,7.372700195312500000e+02
9.439031687599129805e-01,7.359407348632812500e+02
