# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,scan#,peak_num,scan#, neighbor_distance,Co,Fe,Zr,Co_adjusted,Fe_adjusted,Zr_adjusted,# peak_position, peak_width, peak_intensity,distance_2d,# Fe_alpha,Fe_beta,Co_alpha,Co_beta
2.04E+02,-2.40E+01,-1.20E+01,3.00E+01,3.83E+06,3.68E+06,0.00E+00,1.36E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,6.46E+05,6.04E+05,2.22E+05,1.65E+05,2.20E+04,4.75E+03,1.13E+03,1.12E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E+02,8.53E+02,5.91E+02,1.44E+00,1.20E+02,1.31E-05,1.20E+02,1.00E+00,1.20E+02,7.35E-05,0.123017705,0.298110675,0.57887162,0.136747192,0.29491647,0.568336338,2.65E+00,5.67E-01,2.36E+02,3.67E-04,8.11E+03,1.10E+03,4.42E+03,6.05E+02
2.05E+02,-2.10E+01,-1.20E+01,3.00E+01,3.83E+06,3.77E+06,0.00E+00,1.38E+07,1.02E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.42E+05,6.01E+05,2.12E+05,1.67E+05,2.25E+04,5.05E+03,1.07E+03,1.13E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E+02,8.95E+02,6.04E+02,1.48E+00,1.21E+02,1.32E-05,1.21E+02,1.00E+00,1.21E+02,8.29E-05,0.123922657,0.277852869,0.598224474,0.137645275,0.274813644,0.58754108,2.63E+00,5.30E-01,2.63E+02,3.89E-04,7.73E+03,1.05E+03,4.56E+03,6.24E+02
2.06E+02,-1.80E+01,-1.20E+01,3.00E+01,3.84E+06,3.77E+06,0.00E+00,1.40E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,6.29E+05,5.89E+05,1.97E+05,1.65E+05,2.32E+04,5.28E+03,1.08E+03,1.13E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E+02,9.18E+02,6.02E+02,1.53E+00,1.22E+02,1.31E-05,1.22E+02,1.00E+00,1.22E+02,9.05E-05,0.12451811,0.258542682,0.616939208,0.138193466,0.255661642,0.606144892,2.61E+00,5.07E-01,2.89E+02,4.05E-04,7.17E+03,9.76E+02,4.61E+03,6.31E+02
2.07E+02,-1.50E+01,-1.20E+01,3.00E+01,3.83E+06,3.73E+06,0.00E+00,1.40E+07,1.02E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,6.19E+05,5.81E+05,1.85E+05,1.64E+05,2.34E+04,5.66E+03,1.06E+03,1.13E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E+02,9.41E+02,5.99E+02,1.57E+00,1.23E+02,1.31E-05,1.23E+02,1.00E+00,1.23E+02,1.01E-04,0.124812302,0.240268203,0.634919495,0.138402436,0.237547442,0.624050122,2.60E+00,4.82E-01,3.15E+02,3.98E-04,6.74E+03,9.16E+02,4.67E+03,6.39E+02
2.08E+02,-1.20E+01,-1.20E+01,3.00E+01,3.83E+06,3.72E+06,0.00E+00,1.40E+07,1.02E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.05E+05,5.67E+05,1.74E+05,1.63E+05,2.37E+04,5.75E+03,1.04E+03,1.15E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E+02,9.68E+02,6.00E+02,1.61E+00,1.24E+02,1.30E-05,1.24E+02,1.00E+00,1.24E+02,1.08E-04,0.124819059,0.223007701,0.652173241,0.138287706,0.220447025,0.641265269,2.58E+00,4.61E-01,3.44E+02,4.13E-04,6.27E+03,8.53E+02,4.73E+03,6.47E+02
2.09E+02,-9.00E+00,-1.20E+01,3.00E+01,3.83E+06,3.73E+06,0.00E+00,1.41E+07,1.02E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,5.94E+05,5.57E+05,1.62E+05,1.62E+05,2.40E+04,6.20E+03,1.02E+03,1.16E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E+02,1.00E+03,6.01E+02,1.66E+00,1.25E+02,1.27E-05,1.25E+02,1.00E+00,1.25E+02,1.14E-04,0.124552372,0.206732631,0.668714997,0.137865028,0.204331134,0.657803837,2.57E+00,4.43E-01,3.75E+02,4.42E-04,5.82E+03,7.92E+02,4.80E+03,6.58E+02
2.10E+02,-6.00E+00,-1.20E+01,3.00E+01,3.86E+06,3.70E+06,0.00E+00,1.39E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,5.74E+05,5.40E+05,1.48E+05,1.57E+05,2.39E+04,6.18E+03,9.51E+02,1.14E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E+02,1.02E+03,5.95E+02,1.71E+00,1.26E+02,1.28E-05,1.26E+02,2.00E+00,1.26E+02,1.20E-04,0.124029958,0.191485829,0.684484213,0.13715462,0.189241514,0.673603866,2.56E+00,4.23E-01,3.95E+02,4.34E-04,5.32E+03,7.23E+02,4.72E+03,6.47E+02
2.11E+02,-3.00E+00,-1.20E+01,3.00E+01,3.86E+06,3.60E+06,0.00E+00,1.39E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,5.53E+05,5.22E+05,1.35E+05,1.53E+05,2.35E+04,6.44E+03,9.19E+02,1.13E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+02,1.03E+03,5.82E+02,1.77E+00,1.27E+02,1.24E-05,1.27E+02,3.00E+00,1.27E+02,1.40E-04,0.1232665,0.177196496,0.699537004,0.136174952,0.175104378,0.688720671,2.55E+00,4.05E-01,4.23E+02,4.63E-04,4.82E+03,6.56E+02,4.66E+03,6.39E+02
2.12E+02,0.00E+00,-1.20E+01,3.00E+01,3.85E+06,3.69E+06,0.00E+00,1.39E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,5.54E+05,5.21E+05,1.28E+05,1.54E+05,2.40E+04,6.92E+03,9.39E+02,1.13E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E+02,1.09E+03,5.96E+02,1.83E+00,1.28E+02,1.21E-05,1.28E+02,3.00E+00,1.28E+02,1.29E-04,0.12228374,0.163884321,0.71383194,0.134949123,0.161938317,0.703112559,2.54E+00,3.83E-01,4.63E+02,4.83E-04,4.56E+03,6.20E+02,4.76E+03,6.52E+02
2.13E+02,3.00E+00,-1.20E+01,3.00E+01,3.85E+06,3.72E+06,0.00E+00,1.40E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,5.53E+05,5.22E+05,1.20E+05,1.52E+05,2.44E+04,7.20E+03,9.69E+02,1.16E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E+02,1.14E+03,6.03E+02,1.89E+00,1.29E+02,1.18E-05,1.29E+02,3.00E+00,1.29E+02,1.46E-04,0.121098948,0.151489804,0.727411248,0.133496968,0.149685068,0.716817965,2.53E+00,3.61E-01,5.05E+02,4.64E-04,4.28E+03,5.82E+02,4.76E+03,6.51E+02
2.14E+02,6.00E+00,-1.20E+01,3.00E+01,3.84E+06,3.70E+06,0.00E+00,1.39E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,5.40E+05,5.10E+05,1.11E+05,1.49E+05,2.38E+04,7.40E+03,8.84E+02,1.16E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E+02,1.18E+03,6.01E+02,1.97E+00,1.30E+02,1.17E-05,1.30E+02,3.00E+00,1.30E+02,1.80E-04,0.119727912,0.139955864,0.740316224,0.131837552,0.138285934,0.729876514,2.52E+00,3.36E-01,5.43E+02,5.41E-04,3.95E+03,5.38E+02,4.67E+03,6.39E+02
2.15E+02,9.00E+00,-1.20E+01,3.00E+01,3.84E+06,3.68E+06,0.00E+00,1.34E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,5.25E+05,4.96E+05,1.03E+05,1.47E+05,2.40E+04,7.50E+03,8.33E+02,1.13E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E+02,1.23E+03,5.98E+02,2.05E+00,1.31E+02,1.20E-05,1.31E+02,3.00E+00,1.31E+02,2.15E-04,0.118193455,0.129279074,0.752527471,0.129996913,0.127736356,0.742266731,2.51E+00,3.11E-01,5.89E+02,5.55E-04,3.65E+03,4.96E+02,4.67E+03,6.40E+02
2.16E+02,1.20E+01,-1.20E+01,3.00E+01,3.83E+06,3.58E+06,0.00E+00,1.37E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,5.03E+05,4.75E+05,9.39E+04,1.41E+05,2.36E+04,7.70E+03,8.40E+02,1.10E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E+02,1.26E+03,5.83E+02,2.15E+00,1.32E+02,1.22E-05,1.32E+02,5.00E+00,1.32E+02,2.72E-04,0.116508153,0.119379659,0.764112188,0.127988688,0.117957279,0.754054033,2.51E+00,2.76E-01,6.33E+02,6.61E-04,3.31E+03,4.50E+02,4.51E+03,6.18E+02
2.17E+02,1.50E+01,-1.20E+01,3.00E+01,3.83E+06,3.69E+06,0.00E+00,1.39E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,5.14E+05,4.86E+05,9.01E+04,1.43E+05,2.43E+04,8.05E+03,8.22E+02,1.15E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E+02,1.37E+03,6.03E+02,2.27E+00,1.33E+02,1.22E-05,1.33E+02,5.00E+00,1.33E+02,3.85E-04,0.114695131,0.11024502,0.77505985,0.125839626,0.108934626,0.765225748,2.50E+00,2.45E-01,7.29E+02,9.55E-04,3.17E+03,4.30E+02,4.65E+03,6.37E+02
2.18E+02,1.80E+01,-1.20E+01,3.00E+01,3.87E+06,3.74E+06,0.00E+00,1.42E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,5.10E+05,4.82E+05,8.49E+04,1.41E+05,2.42E+04,8.46E+03,8.29E+02,1.14E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E+02,1.47E+03,6.10E+02,2.41E+00,1.34E+02,1.25E-05,1.34E+02,6.00E+00,1.34E+02,6.45E-04,0.112766905,0.101811337,0.785421757,0.123565161,0.100605964,0.775828874,2.50E+00,2.18E-01,8.25E+02,1.84E-03,2.96E+03,4.03E+02,4.60E+03,6.30E+02
2.19E+02,2.10E+01,-1.20E+01,3.00E+01,3.87E+06,3.74E+06,0.00E+00,1.40E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,5.01E+05,4.74E+05,7.92E+04,1.37E+05,2.40E+04,8.67E+03,8.64E+02,1.13E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E+02,1.57E+03,6.10E+02,2.58E+00,1.35E+02,1.28E-05,1.35E+02,6.00E+00,1.35E+02,1.14E-03,0.110736054,0.094021515,0.79524243,0.121178234,0.092913499,0.785908268,2.49E+00,1.98E-01,9.31E+02,4.30E-03,2.76E+03,3.76E+02,4.50E+03,6.16E+02
2.20E+02,2.40E+01,-1.20E+01,3.00E+01,3.86E+06,3.76E+06,0.00E+00,1.40E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,4.93E+05,4.67E+05,7.44E+04,1.35E+05,2.39E+04,9.16E+03,8.28E+02,1.12E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E+02,1.71E+03,6.15E+02,2.79E+00,1.36E+02,1.44E-05,1.36E+02,6.00E+00,1.36E+02,2.04E-03,0.108623443,0.086856499,0.804520058,0.118703303,0.085838967,0.79545773,2.49E+00,1.78E-01,1.08E+03,9.60E-03,2.58E+03,3.50E+02,4.47E+03,6.13E+02
2.21E+02,2.70E+01,-1.20E+01,3.00E+01,3.86E+06,3.72E+06,0.00E+00,1.42E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,4.83E+05,4.58E+05,6.81E+04,1.30E+05,2.37E+04,9.28E+03,8.07E+02,1.15E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E+02,1.86E+03,6.11E+02,3.05E+00,1.37E+02,2.06E-05,1.37E+02,6.00E+00,1.37E+02,4.27E-03,0.106435023,0.080248697,0.813316279,0.116147992,0.079315008,0.804537,2.48E+00,1.60E-01,1.26E+03,2.46E-02,2.33E+03,3.18E+02,4.42E+03,6.05E+02
2.22E+02,3.00E+01,-1.20E+01,3.00E+01,3.84E+06,3.71E+06,0.00E+00,1.41E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,4.74E+05,4.49E+05,6.44E+04,1.27E+05,2.33E+04,9.13E+03,7.84E+02,1.13E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E+02,2.15E+03,6.16E+02,3.49E+00,1.38E+02,3.43E-05,1.38E+02,6.00E+00,1.38E+02,6.98E-03,0.104190468,0.074179086,0.821630446,0.113534193,0.073321935,0.813143872,2.48E+00,1.39E-01,1.55E+03,4.09E-02,2.22E+03,3.02E+02,4.34E+03,5.94E+02
2.23E+02,3.30E+01,-1.20E+01,3.00E+01,3.83E+06,3.59E+06,0.00E+00,1.36E+07,1.02E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,4.53E+05,4.30E+05,5.87E+04,1.21E+05,2.21E+04,9.11E+03,7.58E+02,1.05E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E+02,2.37E+03,5.98E+02,3.96E+00,1.39E+02,5.29E-05,1.39E+02,7.00E+00,1.39E+02,3.73E-08,0.101897635,0.068596275,0.82950609,0.110871461,0.067809672,0.821318867,2.47E+00,1.25E-01,1.79E+03,-4.65E-05,2.02E+03,2.74E+02,4.06E+03,5.56E+02
2.26E+02,-3.30E+01,-9.00E+00,3.00E+01,3.83E+06,3.83E+06,0.00E+00,1.39E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.34E+05,6.82E+05,2.84E+05,1.83E+05,2.31E+04,4.07E+03,1.31E+03,1.14E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E+02,8.65E+02,6.21E+02,1.39E+00,1.40E+02,1.29E-05,1.40E+02,1.00E+00,1.40E+02,-3.13E-09,0.12734236,0.380474281,0.492183359,0.141975892,0.375550431,0.482473677,2.74E+00,6.60E-01,1.73E+02,-5.15E-05,1.04E+04,1.42E+03,4.62E+03,6.32E+02
2.27E+02,-3.00E+01,-9.00E+00,3.00E+01,3.84E+06,3.80E+06,0.00E+00,1.40E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.17E+05,6.67E+05,2.68E+05,1.83E+05,2.33E+04,4.24E+03,1.25E+03,1.14E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.41E+02,8.53E+02,6.14E+02,1.39E+00,1.41E+02,1.30E-05,1.41E+02,1.00E+00,1.41E+02,6.09E-05,0.1297011,0.357239787,0.513059113,0.144484524,0.352490651,0.503024825,2.72E+00,6.50E-01,1.91E+02,3.95E-04,9.81E+03,1.33E+03,4.74E+03,6.49E+02
2.28E+02,-2.70E+01,-9.00E+00,3.00E+01,3.87E+06,3.78E+06,0.00E+00,1.38E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,6.99E+05,6.50E+05,2.51E+05,1.82E+05,2.37E+04,4.48E+03,1.20E+03,1.14E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.42E+02,8.51E+02,6.11E+02,1.39E+00,1.42E+02,1.31E-05,1.42E+02,1.00E+00,1.42E+02,6.29E-05,0.131722243,0.334762922,0.533514836,0.146610462,0.330201355,0.523188182,2.69E+00,6.17E-01,2.06E+02,4.17E-04,9.16E+03,1.25E+03,4.84E+03,6.64E+02
2.29E+02,-2.40E+01,-9.00E+00,3.00E+01,3.86E+06,3.68E+06,0.00E+00,1.36E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,6.62E+05,6.18E+05,2.28E+05,1.76E+05,2.33E+04,4.66E+03,1.21E+03,1.10E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.43E+02,8.40E+02,5.93E+02,1.42E+00,1.43E+02,1.30E-05,1.43E+02,1.00E+00,1.43E+02,6.77E-05,0.133403265,0.313083746,0.553512989,0.148351636,0.308720358,0.542928006,2.67E+00,5.94E-01,2.23E+02,4.01E-04,8.33E+03,1.13E+03,4.80E+03,6.58E+02
2.30E+02,-2.10E+01,-9.00E+00,3.00E+01,3.85E+06,3.64E+06,0.00E+00,1.33E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,6.45E+05,6.03E+05,2.12E+05,1.73E+05,2.36E+04,4.57E+03,1.08E+03,1.10E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.44E+02,8.52E+02,5.86E+02,1.45E+00,1.44E+02,1.30E-05,1.44E+02,1.00E+00,1.44E+02,7.52E-05,0.134738766,0.292335308,0.572925925,0.149702179,0.28817812,0.5621197,2.65E+00,5.60E-01,2.38E+02,3.84E-04,7.74E+03,1.05E+03,4.80E+03,6.57E+02
2.31E+02,-1.80E+01,-9.00E+00,3.00E+01,3.85E+06,3.72E+06,0.00E+00,1.37E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,6.47E+05,6.05E+05,2.02E+05,1.76E+05,2.46E+04,5.26E+03,1.11E+03,1.15E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.45E+02,8.94E+02,6.00E+02,1.49E+00,1.45E+02,1.30E-05,1.45E+02,1.00E+00,1.45E+02,8.59E-05,0.135735546,0.272495451,0.591769003,0.150671302,0.268550147,0.580778551,2.63E+00,5.33E-01,2.68E+02,4.18E-04,7.34E+03,9.98E+02,4.97E+03,6.80E+02
2.32E+02,-1.50E+01,-9.00E+00,3.00E+01,3.85E+06,3.71E+06,0.00E+00,1.42E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,6.33E+05,5.93E+05,1.89E+05,1.75E+05,2.44E+04,5.35E+03,1.10E+03,1.14E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.46E+02,9.14E+02,5.97E+02,1.53E+00,1.46E+02,1.30E-05,1.46E+02,1.00E+00,1.46E+02,9.57E-05,0.136398582,0.25366236,0.609939058,0.151264346,0.249932269,0.598803385,2.61E+00,5.07E-01,2.92E+02,4.33E-04,6.84E+03,9.30E+02,5.05E+03,6.92E+02
