# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,scan#,peak_num,scan#, neighbor_distance,Co,Fe,Zr,Co_adjusted,Fe_adjusted,Zr_adjusted,# peak_position, peak_width, peak_intensity,distance_2d,# Fe_alpha,Fe_beta,Co_alpha,Co_beta
2.01E+02,-3.30E+01,-1.20E+01,3.00E+01,4.12E+06,4.55E+06,0.00E+00,1.38E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.39E+06,1.22E+06,4.29E+05,7.00E+05,9.29E+04,2.32E+03,2.52E+03,2.59E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.17E+02,1.18E+03,8.21E+02,1.43E+00,1.17E+02,1.28E-05,1.17E+02,1.00E+00,1.17E+02,3.13E-08,0.442781686,0.393461899,0.163756415,0.442781128,0.393462334,0.163756538,3.10E+00,4.38E-01,3.52E+02,-1.70E-04,1.50E+04,2.04E+03,2.27E+04,3.11E+03
2.02E+02,-3.00E+01,-1.20E+01,3.00E+01,4.11E+06,4.55E+06,0.00E+00,1.38E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.38E+06,1.21E+06,4.09E+05,7.06E+05,9.49E+04,2.45E+03,2.55E+03,2.62E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.18E+02,1.17E+03,8.20E+02,1.42E+00,1.18E+02,1.29E-05,1.18E+02,1.00E+00,1.18E+02,3.09E-05,0.452948848,0.37335465,0.173696502,0.45294859,0.373354944,0.173696465,3.09E+00,4.48E-01,3.44E+02,1.81E-04,1.42E+04,1.93E+03,2.32E+04,3.18E+03
2.03E+02,-2.70E+01,-1.20E+01,3.00E+01,4.11E+06,4.60E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,1.37E+06,1.20E+06,3.91E+05,7.20E+05,9.69E+04,2.54E+03,2.52E+03,2.58E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.19E+02,1.17E+03,8.27E+02,1.42E+00,1.19E+02,1.29E-05,1.19E+02,2.00E+00,1.19E+02,2.34E-05,0.462260927,0.35380081,0.183938263,0.462260727,0.353800591,0.183938682,3.09E+00,4.58E-01,3.43E+02,2.25E-04,1.35E+04,1.84E+03,2.39E+04,3.28E+03
2.04E+02,-2.40E+01,-1.20E+01,3.00E+01,4.09E+06,4.60E+06,0.00E+00,1.40E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.36E+06,1.20E+06,3.71E+05,7.26E+05,9.90E+04,2.62E+03,2.49E+03,2.59E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.20E+02,1.17E+03,8.26E+02,1.41E+00,1.20E+02,1.30E-05,1.20E+02,2.00E+00,1.20E+02,2.17E-05,0.470690836,0.334818859,0.194490305,0.470691553,0.334818366,0.194490081,3.08E+00,4.68E-01,3.38E+02,2.85E-04,1.28E+04,1.74E+03,2.44E+04,3.34E+03
2.05E+02,-2.10E+01,-1.20E+01,3.00E+01,4.11E+06,4.61E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.56E+01,1.32E+06,1.17E+06,3.49E+05,7.30E+05,9.95E+04,2.78E+03,2.40E+03,2.67E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.21E+02,1.16E+03,8.22E+02,1.40E+00,1.21E+02,1.31E-05,1.21E+02,2.00E+00,1.21E+02,2.22E-05,0.478177764,0.316513732,0.205308504,0.478178076,0.316513534,0.20530839,3.08E+00,4.77E-01,3.31E+02,2.10E-04,1.20E+04,1.63E+03,2.47E+04,3.39E+03
2.06E+02,-1.80E+01,-1.20E+01,3.00E+01,4.11E+06,4.62E+06,0.00E+00,1.40E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.33E+06,1.17E+06,3.30E+05,7.35E+05,1.01E+05,2.85E+03,2.43E+03,2.67E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.22E+02,1.15E+03,8.23E+02,1.40E+00,1.22E+02,1.31E-05,1.22E+02,1.00E+00,1.22E+02,2.28E-05,0.484723812,0.298858055,0.216418133,0.484724398,0.298857649,0.216417952,3.07E+00,4.86E-01,3.26E+02,2.61E-04,1.13E+04,1.53E+03,2.49E+04,3.42E+03
2.07E+02,-1.50E+01,-1.20E+01,3.00E+01,4.10E+06,4.64E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.32E+06,1.17E+06,3.12E+05,7.43E+05,1.03E+05,3.07E+03,2.42E+03,2.75E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.23E+02,1.15E+03,8.24E+02,1.40E+00,1.23E+02,1.30E-05,1.23E+02,1.00E+00,1.23E+02,2.57E-05,0.490292984,0.281934394,0.227772622,0.490292875,0.281934633,0.227772492,3.06E+00,4.97E-01,3.25E+02,2.94E-04,1.06E+04,1.44E+03,2.54E+04,3.48E+03
2.08E+02,-1.20E+01,-1.20E+01,3.00E+01,4.10E+06,4.63E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.31E+06,1.16E+06,2.94E+05,7.42E+05,1.03E+05,3.00E+03,2.35E+03,2.74E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.24E+02,1.14E+03,8.20E+02,1.39E+00,1.24E+02,1.30E-05,1.24E+02,1.00E+00,1.24E+02,2.71E-05,0.494889242,0.265730695,0.239380063,0.494889003,0.265730838,0.239380159,3.05E+00,5.07E-01,3.18E+02,3.24E-04,9.96E+03,1.35E+03,2.54E+04,3.49E+03
2.09E+02,-9.00E+00,-1.20E+01,3.00E+01,4.10E+06,4.62E+06,0.00E+00,1.40E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.28E+06,1.13E+06,2.76E+05,7.39E+05,1.04E+05,3.24E+03,2.32E+03,2.83E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.25E+02,1.13E+03,8.16E+02,1.39E+00,1.25E+02,1.29E-05,1.25E+02,1.00E+00,1.25E+02,2.72E-05,0.498518358,0.25023107,0.251250572,0.49851833,0.250231315,0.251250355,3.04E+00,5.17E-01,3.10E+02,3.03E-04,9.22E+03,1.25E+03,2.55E+04,3.49E+03
2.10E+02,-6.00E+00,-1.20E+01,3.00E+01,4.10E+06,4.62E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,1.25E+06,1.11E+06,2.59E+05,7.34E+05,1.03E+05,3.39E+03,2.28E+03,2.84E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.26E+02,1.13E+03,8.14E+02,1.39E+00,1.26E+02,1.30E-05,1.26E+02,1.00E+00,1.26E+02,3.56E-05,0.501176757,0.235489514,0.263333729,0.501176626,0.235489628,0.263333746,3.03E+00,5.30E-01,3.05E+02,2.63E-04,8.65E+03,1.18E+03,2.55E+04,3.49E+03
2.11E+02,-3.00E+00,-1.20E+01,3.00E+01,4.09E+06,4.67E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.25E+06,1.11E+06,2.45E+05,7.38E+05,1.04E+05,3.61E+03,2.24E+03,2.80E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.27E+02,1.13E+03,8.18E+02,1.39E+00,1.27E+02,1.31E-05,1.27E+02,1.00E+00,1.27E+02,3.45E-05,0.502886491,0.221453108,0.2756604,0.502886221,0.221453241,0.275660538,3.02E+00,5.42E-01,3.00E+02,2.94E-04,8.12E+03,1.10E+03,2.57E+04,3.52E+03
2.12E+02,0.00E+00,-1.20E+01,3.00E+01,4.08E+06,4.62E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.20E+06,1.07E+06,2.27E+05,7.22E+05,1.02E+05,3.63E+03,2.12E+03,2.97E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E+02,1.12E+03,8.04E+02,1.39E+00,1.28E+02,1.31E-05,1.28E+02,1.00E+00,1.28E+02,3.44E-05,0.503660438,0.208160055,0.288179508,0.503660685,0.208159868,0.288179447,3.01E+00,5.63E-01,2.90E+02,2.41E-04,7.46E+03,1.02E+03,2.52E+04,3.46E+03
2.13E+02,3.00E+00,-1.20E+01,3.00E+01,4.09E+06,4.58E+06,0.00E+00,1.39E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.17E+06,1.05E+06,2.11E+05,7.09E+05,1.01E+05,3.77E+03,2.11E+03,2.86E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.29E+02,1.10E+03,7.93E+02,1.39E+00,1.29E+02,1.30E-05,1.29E+02,1.00E+00,1.29E+02,3.55E-05,0.503526593,0.195572115,0.300901292,0.503526012,0.195572434,0.300901554,2.99E+00,5.93E-01,2.83E+02,2.02E-04,6.88E+03,9.36E+02,2.49E+04,3.41E+03
2.14E+02,6.00E+00,-1.20E+01,3.00E+01,4.12E+06,4.63E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.16E+06,1.04E+06,2.00E+05,7.07E+05,1.01E+05,4.06E+03,2.18E+03,2.94E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.30E+02,1.11E+03,7.98E+02,1.39E+00,1.30E+02,1.30E-05,1.30E+02,1.00E+00,1.30E+02,3.76E-05,0.502509143,0.183653904,0.313836952,0.502509365,0.183653517,0.313837118,2.98E+00,6.09E-01,2.75E+02,3.29E-04,6.45E+03,8.78E+02,2.50E+04,3.42E+03
2.15E+02,9.00E+00,-1.20E+01,3.00E+01,4.12E+06,4.61E+06,0.00E+00,1.39E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.13E+06,1.02E+06,1.86E+05,6.93E+05,9.93E+04,4.04E+03,2.08E+03,2.97E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.31E+02,1.10E+03,7.88E+02,1.39E+00,1.31E+02,1.31E-05,1.31E+02,2.00E+00,1.31E+02,4.52E-05,0.500644569,0.172422112,0.32693332,0.500644869,0.172422314,0.326932817,2.96E+00,6.43E-01,2.67E+02,5.85E-04,6.00E+03,8.16E+02,2.45E+04,3.36E+03
2.16E+02,1.20E+01,-1.20E+01,3.00E+01,4.12E+06,4.60E+06,0.00E+00,1.45E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.11E+06,9.96E+05,1.74E+05,6.82E+05,9.88E+04,4.19E+03,1.99E+03,3.04E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.32E+02,1.09E+03,7.85E+02,1.39E+00,1.32E+02,1.33E-05,1.32E+02,1.00E+00,1.32E+02,5.26E-05,0.497958954,0.161817759,0.340223286,0.497958055,0.161817878,0.340224068,2.94E+00,6.75E-01,2.59E+02,3.60E-04,5.57E+03,7.58E+02,2.42E+04,3.31E+03
2.17E+02,1.50E+01,-1.20E+01,3.00E+01,4.11E+06,4.60E+06,0.00E+00,1.43E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.08E+06,9.76E+05,1.64E+05,6.70E+05,9.70E+04,4.32E+03,1.94E+03,3.18E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.33E+02,1.09E+03,7.78E+02,1.40E+00,1.33E+02,1.34E-05,1.33E+02,1.00E+00,1.33E+02,5.93E-05,0.494497569,0.151849842,0.353652589,0.494497816,0.151849289,0.353652894,2.91E+00,7.17E-01,2.55E+02,2.82E-04,5.21E+03,7.08E+02,2.38E+04,3.26E+03
2.18E+02,1.80E+01,-1.20E+01,3.00E+01,4.10E+06,4.59E+06,0.00E+00,1.39E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.05E+06,9.47E+05,1.53E+05,6.55E+05,9.48E+04,4.58E+03,1.86E+03,3.03E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.34E+02,1.07E+03,7.72E+02,1.39E+00,1.34E+02,1.34E-05,1.34E+02,1.00E+00,1.34E+02,6.25E-05,0.490293758,0.142473456,0.367232786,0.490294352,0.142473238,0.36723241,2.88E+00,7.37E-01,2.49E+02,3.04E-04,4.81E+03,6.55E+02,2.34E+04,3.20E+03
2.19E+02,2.10E+01,-1.20E+01,3.00E+01,4.10E+06,4.62E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.03E+06,9.33E+05,1.44E+05,6.46E+05,9.45E+04,4.72E+03,1.80E+03,3.00E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.35E+02,1.07E+03,7.73E+02,1.39E+00,1.35E+02,1.35E-05,1.35E+02,1.00E+00,1.35E+02,6.37E-05,0.485377777,0.133647788,0.380974435,0.485378093,0.133647537,0.38097437,2.86E+00,7.56E-01,2.52E+02,2.82E-04,4.49E+03,6.11E+02,2.31E+04,3.16E+03
2.20E+02,2.40E+01,-1.20E+01,3.00E+01,4.09E+06,4.61E+06,0.00E+00,1.47E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.00E+06,9.08E+05,1.35E+05,6.29E+05,9.24E+04,4.84E+03,1.86E+03,3.19E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.36E+02,1.06E+03,7.65E+02,1.39E+00,1.36E+02,1.36E-05,1.36E+02,1.00E+00,1.36E+02,6.19E-05,0.47980479,0.12537356,0.394821651,0.479805171,0.125373066,0.394821763,2.83E+00,7.66E-01,2.52E+02,2.73E-04,4.19E+03,5.70E+02,2.25E+04,3.08E+03
2.21E+02,2.70E+01,-1.20E+01,3.00E+01,4.08E+06,4.54E+06,0.00E+00,1.40E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,9.67E+05,8.81E+05,1.25E+05,6.06E+05,8.87E+04,4.87E+03,1.72E+03,3.18E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.37E+02,1.04E+03,7.48E+02,1.39E+00,1.37E+02,1.37E-05,1.37E+02,1.00E+00,1.37E+02,6.64E-05,0.473596176,0.117594311,0.408809514,0.473596453,0.117594399,0.408809149,2.80E+00,7.53E-01,2.48E+02,2.91E-04,3.84E+03,5.23E+02,2.17E+04,2.98E+03
2.22E+02,3.00E+01,-1.20E+01,3.00E+01,4.10E+06,4.58E+06,0.00E+00,1.43E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,9.55E+05,8.70E+05,1.19E+05,5.98E+05,8.83E+04,4.88E+03,1.72E+03,3.30E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.38E+02,1.05E+03,7.53E+02,1.39E+00,1.38E+02,1.38E-05,1.38E+02,0.00E+00,1.38E+02,7.00E-05,0.466812318,0.110309517,0.422878165,0.466812191,0.110309544,0.422878265,2.78E+00,7.46E-01,2.59E+02,3.10E-04,3.66E+03,4.98E+02,2.15E+04,2.94E+03
2.23E+02,3.30E+01,-1.20E+01,3.00E+01,4.10E+06,4.57E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.18E+05,8.40E+05,1.10E+05,5.77E+05,8.54E+04,4.86E+03,1.66E+03,3.36E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.39E+02,1.04E+03,7.44E+02,1.40E+00,1.39E+02,1.39E-05,1.39E+02,0.00E+00,1.39E+02,-7.02E-09,0.459482789,0.103477767,0.437039443,0.459482487,0.103477599,0.437039914,2.76E+00,7.31E-01,2.65E+02,-1.50E-05,3.36E+03,4.57E+02,2.08E+04,2.84E+03
2.26E+02,-3.30E+01,-9.00E+00,3.00E+01,4.10E+06,4.44E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.41E+06,1.24E+06,4.27E+05,7.24E+05,9.70E+04,2.13E+03,2.56E+03,2.48E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.40E+02,1.19E+03,8.15E+02,1.46E+00,1.40E+02,1.26E-05,1.40E+02,2.00E+00,1.40E+02,-3.93E-08,0.459450056,0.389969197,0.150580747,0.459449403,0.38996993,0.150580666,3.10E+00,4.25E-01,3.68E+02,-5.60E-08,1.49E+04,2.03E+03,2.39E+04,3.28E+03
2.27E+02,-3.00E+01,-9.00E+00,3.00E+01,4.09E+06,4.47E+06,0.00E+00,1.42E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.41E+06,1.24E+06,4.08E+05,7.39E+05,9.95E+04,2.28E+03,2.57E+03,2.46E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.41E+02,1.18E+03,8.20E+02,1.44E+00,1.41E+02,1.28E-05,1.41E+02,2.00E+00,1.41E+02,2.44E-05,0.470238868,0.370104161,0.159656971,0.470238991,0.370104258,0.159656751,3.10E+00,4.39E-01,3.58E+02,2.14E-04,1.42E+04,1.93E+03,2.45E+04,3.36E+03
2.28E+02,-2.70E+01,-9.00E+00,3.00E+01,4.07E+06,4.47E+06,0.00E+00,1.38E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.40E+06,1.23E+06,3.87E+05,7.44E+05,1.01E+05,2.45E+03,2.46E+03,2.57E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.42E+02,1.17E+03,8.18E+02,1.43E+00,1.42E+02,1.28E-05,1.42E+02,3.00E+00,1.42E+02,2.39E-05,0.480183919,0.350797307,0.169018774,0.480183816,0.350796902,0.169019282,3.10E+00,4.50E-01,3.54E+02,2.50E-04,1.34E+04,1.82E+03,2.49E+04,3.41E+03
2.29E+02,-2.40E+01,-9.00E+00,3.00E+01,4.07E+06,4.50E+06,0.00E+00,1.38E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.40E+06,1.22E+06,3.67E+05,7.55E+05,1.03E+05,2.51E+03,2.56E+03,2.59E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.43E+02,1.17E+03,8.21E+02,1.43E+00,1.43E+02,1.27E-05,1.43E+02,2.00E+00,1.43E+02,2.33E-05,0.489257794,0.332065058,0.178677148,0.489257375,0.332065317,0.178677308,3.09E+00,4.57E-01,3.49E+02,2.51E-04,1.26E+04,1.71E+03,2.54E+04,3.48E+03
