7.681951752392544019e-01,-9.027194007159550893e+00
7.738631750302433776e-01,-9.181391468688161694e+00
7.795311748212323533e-01,-7.621569296698680773e+00
7.851991746122213289e-01,-8.112420514589530285e+00
7.908671744032103046e-01,-6.577451622322314506e+00
7.965351741941992803e-01,-4.976424002670682967e+00
8.022031739851883669e-01,-7.939997475907603075e+00
8.078711737761772316e-01,-6.631424635744906482e+00
8.135391735671662072e-01,-5.846038154018970090e+00
8.192071733581552939e-01,-5.652241991627761308e+00
8.248751731491442696e-01,-5.918366867283339161e+00
8.305431729401332452e-01,-2.624315765321171057e+00
8.362111727311222209e-01,-1.290396943515133898e+00
8.418791725221110855e-01,-1.849272175264104590e+00
8.475471723131001722e-01,8.439114144707673404e-01
8.532151721040891479e-01,1.326096544478787109e+00
8.588831718950781235e-01,1.003854839797895693e+00
8.645511716860672102e-01,-2.169744964076016913e-01
8.702191714770560749e-01,-1.687114406615819462e-01
8.758871712680450505e-01,4.143106257075032772e+00
8.815551710590340262e-01,5.207569753091092934e+00
8.872231708500230019e-01,6.005461833968638530e+00
8.928911706410120885e-01,4.554278096527468733e+00
8.985591704320010642e-01,4.980637408505572239e+00
9.042271702229900399e-01,3.840357856391165114e+00
9.098951700139790155e-01,5.060839557922008680e+00
9.155631698049678802e-01,6.828393763649728498e+00
9.212311695959569668e-01,7.618272153810949021e+00
9.268991693869459425e-01,8.865443205520023184e+00
9.325671691779349182e-01,7.935417388076984935e+00
9.382351689689240049e-01,7.547709077032550340e+00
9.439031687599129805e-01,5.113849249499935468e+00
9.495711685509018452e-01,4.678791734154401638e+00
9.552391683418909318e-01,5.565200320609619666e+00
9.609071681328797965e-01,7.480992704728350873e+00
9.665751679238688832e-01,7.900199863623583951e+00
9.722431677148579698e-01,8.388405508783534970e+00
9.779111675058468345e-01,8.987145500134374743e+00
9.835791672968358101e-01,9.252726205413182470e+00
9.892471670878246748e-01,9.561034070483856340e+00
9.949151668788137615e-01,1.116478659589643030e+01
1.000583166669802848e+00,1.064174393863504520e+01
1.006251166460791602e+00,1.153304488922640303e+01
1.011919166251780799e+00,1.021793241806813057e+01
1.017587166042769553e+00,1.076363777680671774e+01
1.023255165833758751e+00,1.038253381865297342e+01
1.028923165624747726e+00,1.060730589681656966e+01
1.034591165415736702e+00,1.103875459888240584e+01
1.040259165206725678e+00,9.972382660872654014e+00
1.045927164997714431e+00,1.065181293599698620e+01
1.051595164788703629e+00,1.290904718371575655e+01
1.057263164579692605e+00,1.203751294473931921e+01
1.062931164370681802e+00,1.243244440040143672e+01
1.068599164161670556e+00,1.224176127891223587e+01
1.074267163952659310e+00,1.205771924598184341e+01
1.079935163743648507e+00,1.178385326419538615e+01
1.085603163534637483e+00,1.188497759301253609e+01
1.091271163325626681e+00,1.180137035908069265e+01
1.096939163116615434e+00,1.267875402498430049e+01
1.102607162907604632e+00,1.249842234237166849e+01
1.108275162698593386e+00,1.210409582070178658e+01
1.113943162489582361e+00,1.087903532193195133e+01
1.119611162280571559e+00,1.157303714144563855e+01
1.125279162071560535e+00,1.239206390368508437e+01
1.130947161862549510e+00,1.287252256903093439e+01
1.136615161653538264e+00,1.178934548848837949e+01
1.142283161444527240e+00,1.105223063806283790e+01
1.147951161235516437e+00,1.094978224375950049e+01
1.153619161026505413e+00,1.117416898470855813e+01
1.159287160817494389e+00,1.054707614160292906e+01
1.164955160608483142e+00,1.066777688576030414e+01
1.170623160399472340e+00,1.036137446662337425e+01
1.176291160190461316e+00,1.081137057113528499e+01
1.181959159981450291e+00,1.103879130030099986e+01
1.187627159772439267e+00,1.122738248168843711e+01
1.193295159563428021e+00,1.105478642724051497e+01
1.198963159354417218e+00,9.735632753586969557e+00
1.204631159145406194e+00,1.117852080392117387e+01
1.210299158936395170e+00,1.079229406206059139e+01
1.215967158727384145e+00,1.110200694932359511e+01
1.221635158518373121e+00,1.055239162140219378e+01
1.227303158309362097e+00,9.972327040821255650e+00
1.232971158100351072e+00,9.503768655245039554e+00
1.238639157891340270e+00,9.847135125419981705e+00
1.244307157682329246e+00,9.632898823030018320e+00
1.249975157473317999e+00,9.657791885382266628e+00
1.255643157264306975e+00,9.579630434162027086e+00
1.261311157055295951e+00,9.651079223864599044e+00
1.266979156846285148e+00,8.987351837111646091e+00
1.272647156637274124e+00,7.478197989335967577e+00
1.278315156428263100e+00,7.735535364722181839e+00
1.283983156219251853e+00,8.558781647453088226e+00
1.289651156010240829e+00,8.068765654525122955e+00
1.295319155801230027e+00,7.263269327934494868e+00
1.300987155592219002e+00,7.346739648739912809e+00
1.306655155383207978e+00,6.771304262062585622e+00
1.312323155174196954e+00,7.554520500523040027e+00
1.317991154965185929e+00,7.178789446743621738e+00
1.323659154756174905e+00,5.309495581781447981e+00
1.329327154547163881e+00,4.098839792946137095e+00
1.334995154338152856e+00,5.058153826920943175e+00
1.340663154129141832e+00,5.002963784484563803e+00
1.346331153920130808e+00,4.196530214043832530e+00
1.351999153711119783e+00,4.151742588413526391e+00
1.357667153502108759e+00,3.730733544470467677e+00
1.363335153293097957e+00,3.349102515966706051e+00
1.369003153084086710e+00,2.679162803841791174e+00
1.374671152875075686e+00,1.563149584034817963e+00
1.380339152666064662e+00,9.003048684230634535e-01
1.386007152457053859e+00,1.496851220083499356e-01
1.391675152248042835e+00,3.011243479249969823e-02
1.397343152039031589e+00,6.678795999027897778e-01
